OrderKey;LineNumber;OrderDate;DeliveryDate;CustomerKey;StoreKey;ProductKey;Quantity;UnitPrice;UnitCost
23005;2;23.01.2015;23.01.2015;1670773;550;1056;1;1003,2;332,384
24000;0;24.01.2015;24.01.2015;1182643;400;1623;10;87,68979;29,0537496
24000;1;24.01.2015;24.01.2015;1182643;400;47;3;75,05184938;38,26418063
24000;2;24.01.2015;24.01.2015;1182643;400;1611;1;64,0615959;29,4581637
24000;3;24.01.2015;24.01.2015;1182643;400;2040;4;70,06674488;35,72157713
24001;0;24.01.2015;24.01.2015;928010;400;333;4;170,30772;86,8302432
24001;2;24.01.2015;24.01.2015;928010;400;1576;2;5,2013259;2,6507142
24002;0;24.01.2015;24.01.2015;1073952;420;2122;1;825,845625;273,6201735
24002;1;24.01.2015;24.01.2015;1073952;420;1008;2;197,00172;90,5887584
24003;0;24.01.2015;24.01.2015;1009454;360;2288;2;134,3876063;61,79827838
24003;1;24.01.2015;24.01.2015;1009454;360;2170;4;825,845625;273,6201735
24004;0;24.01.2015;24.01.2015;690254;160;387;1;1560,55245;717,630872
24004;1;24.01.2015;24.01.2015;690254;160;1263;9;100,0039517;50,98072576
24005;0;24.01.2015;24.01.2015;553810;220;452;1;491,0493725;250,358157
24005;1;24.01.2015;24.01.2015;553810;220;2350;2;287,9922524;132,4393311
24006;0;24.01.2015;24.01.2015;788014;280;986;2;184,319328;84,75831424
24006;1;24.01.2015;24.01.2015;788014;280;1578;2;117,342828;38,87851872
24007;0;24.01.2015;24.01.2015;465760;220;1329;6;27,31033764;12,55407516
24007;1;24.01.2015;24.01.2015;465760;220;1296;1;35,7208;16,431568
24007;2;24.01.2015;24.01.2015;465760;220;1963;1;2143,241302;710,0982483
24007;3;24.01.2015;24.01.2015;465760;220;181;7;92,159664;42,37915712
24008;0;24.01.2015;24.01.2015;1549952;570;180;8;55,2;28,144
24008;1;24.01.2015;24.01.2015;1549952;570;1258;6;63,984;32,624
24008;2;24.01.2015;24.01.2015;1549952;570;1684;4;11,823;3,92
24008;3;24.01.2015;24.01.2015;1549952;570;65;3;135,75;62,43
24008;4;24.01.2015;24.01.2015;1549952;570;1696;5;11,893;3,941
24008;5;24.01.2015;24.01.2015;1549952;570;1614;2;155,994;51,684
24008;6;24.01.2015;24.01.2015;1549952;570;2173;1;122,25;62,325
24009;0;24.01.2015;24.01.2015;1826392;440;952;1;295,2;135,744
24010;0;24.01.2015;24.01.2015;545029;220;179;2;85,015504;39,09284352
24010;2;24.01.2015;24.01.2015;545029;220;1602;2;96,44080188;44,34915924
26000;0;26.01.2015;26.01.2015;1596255;520;1600;2;34,728;15,972
26000;1;26.01.2015;26.01.2015;1596255;520;1683;6;3,493;1,778
26000;2;26.01.2015;26.01.2015;1596255;520;965;2;449,6;229,216
26000;3;26.01.2015;26.01.2015;1596255;520;1639;1;5,994;3,054
26001;0;26.01.2015;26.01.2015;1416081;560;1275;1;83,408;42,528
26001;1;26.01.2015;26.01.2015;1416081;560;289;3;423,2;194,616
26001;2;26.01.2015;26.01.2015;1416081;560;1911;3;369,75;170,0325
26001;3;26.01.2015;26.01.2015;1416081;560;277;7;384;195,776
26001;4;26.01.2015;26.01.2015;1416081;560;2099;3;193,125;98,46
26001;5;26.01.2015;26.01.2015;1416081;560;1243;3;300,8;153,36
26002;0;26.01.2015;26.01.2015;968026;410;1604;1;103,9060435;34,42619556
26002;1;26.01.2015;26.01.2015;968026;410;1643;8;23,13197352;10,63878948
26003;0;26.01.2015;01.02.2015;133386;999999;1113;1;883,078176;292,5778496
26003;1;26.01.2015;01.02.2015;133386;999999;1741;4;24,79988;12,6479388
27000;0;27.01.2015;27.01.2015;1019904;370;100;1;59,4837;27,35258805
27001;0;27.01.2015;27.01.2015;1082172;420;1630;3;9,07721262;3,00590964
27001;1;27.01.2015;27.01.2015;1082172;420;2014;2;99,13454303;45,58929908
27001;2;27.01.2015;27.01.2015;1082172;420;293;1;263,843256;121,3308857
27002;0;27.01.2015;27.01.2015;1388162;610;98;3;90;41,385
27002;1;27.01.2015;27.01.2015;1388162;610;1792;2;30,1;15,344
27002;2;27.01.2015;27.01.2015;1388162;610;1658;2;65,994;33,648
27003;0;27.01.2015;27.01.2015;1991658;650;2357;1;322,4925;148,305
27004;0;27.01.2015;27.01.2015;1371246;605;1257;7;63,984;32,624
27004;1;27.01.2015;27.01.2015;1371246;605;1983;3;499,455;165,48
27004;2;27.01.2015;27.01.2015;1371246;605;1610;1;173,994;57,648
27004;3;27.01.2015;27.01.2015;1371246;605;104;2;86,25;39,66
27005;0;27.01.2015;27.01.2015;2083067;540;2113;3;381;194,2425
27005;1;27.01.2015;27.01.2015;2083067;540;2134;1;1237,5;410,01
27005;2;27.01.2015;27.01.2015;2083067;540;1298;3;40;18,4
27005;3;27.01.2015;27.01.2015;2083067;540;844;5;67,25;34,275
28000;0;28.01.2015;28.01.2015;398069;72;1576;7;9,68069358;4,93350204
28000;1;28.01.2015;28.01.2015;398069;72;1133;1;866,8654944;287,2063302
28000;2;28.01.2015;28.01.2015;398069;72;165;3;758,6662926;386,7905346
28001;0;28.01.2015;28.01.2015;2071460;530;1631;3;7,596;3,492
28002;0;28.01.2015;28.01.2015;1088738;400;56;4;146,1093;48,40857788
28002;1;28.01.2015;28.01.2015;1088738;400;2400;3;197,4400639;90,79508325
28002;2;28.01.2015;28.01.2015;1088738;400;396;2;2137,342125;708,1364925
28003;0;28.01.2015;28.01.2015;564637;200;1153;2;1409,021568;466,8388877
28004;0;28.01.2015;28.01.2015;1876517;630;1589;3;5,994;3,054
28005;0;28.01.2015;28.01.2015;1908945;540;1666;7;11,823;3,92
28005;1;28.01.2015;28.01.2015;1908945;540;1584;2;5,994;3,054
28005;2;28.01.2015;28.01.2015;1908945;540;1603;4;65,994;33,648
28006;0;28.01.2015;28.01.2015;810590;310;141;2;211,5577478;107,855735
28006;1;28.01.2015;28.01.2015;810590;310;450;5;2025,2922;671,013024
28006;2;28.01.2015;28.01.2015;810590;310;114;1;165,2783886;54,7622262
28007;0;28.01.2015;28.01.2015;464055;270;1699;6;4,24540032;1,94992224
28007;1;28.01.2015;28.01.2015;464055;270;983;5;277,7140608;127,7146176
29000;0;29.01.2015;29.01.2015;1820344;670;87;3;74,9925;34,485
29001;0;29.01.2015;29.01.2015;1265355;580;1756;10;45,43;23,163
29002;0;29.01.2015;29.01.2015;1494449;605;103;1;86,25;39,66
29003;0;29.01.2015;29.01.2015;234346;72;1450;5;694,729728;319,4854502
29003;1;29.01.2015;29.01.2015;234346;72;1994;1;89,2754016;45,5164512
29003;2;29.01.2015;29.01.2015;234346;72;1636;1;9,51869952;4,37589504
29004;0;29.01.2015;29.01.2015;944388;410;1613;6;43,6121349;22,2362808
29004;1;29.01.2015;29.01.2015;944388;410;1173;10;456,77952;232,88354
29004;2;29.01.2015;29.01.2015;944388;410;128;4;75,812712;38,6517948
29004;3;29.01.2015;29.01.2015;944388;410;156;6;248,4637396;114,2583216
29004;4;29.01.2015;29.01.2015;944388;410;965;1;297,11816;151,4773936
29004;5;29.01.2015;29.01.2015;944388;410;111;3;123,9044186;41,05365413
29005;0;29.01.2015;29.01.2015;1970310;540;1615;2;173,994;57,648
29006;0;29.01.2015;29.01.2015;1036563;420;2113;7;251,78385;128,3651561
29006;1;29.01.2015;29.01.2015;1036563;420;2001;1;330,0648368;109,357458
29007;0;29.01.2015;29.01.2015;613845;160;1621;2;6,88818132;3,51037416
29007;1;29.01.2015;29.01.2015;613845;160;2113;7;336,72018;171,6676367
29008;0;29.01.2015;29.01.2015;1341125;530;2062;1;149,9925;68,9775
29008;1;29.01.2015;29.01.2015;1341125;530;1019;2;428,8;142,064
29008;2;29.01.2015;29.01.2015;1341125;530;1645;3;34,728;15,972
29008;3;29.01.2015;29.01.2015;1341125;530;970;6;316,8;145,68
30000;0;30.01.2015;30.01.2015;2022892;630;1642;2;34,728;15,972
30000;1;30.01.2015;30.01.2015;2022892;630;2094;2;193,125;98,46
30001;0;30.01.2015;07.02.2015;1045949;999999;1584;1;3,9824136;2,0290776
30001;1;30.01.2015;07.02.2015;1045949;999999;2185;1;81,2229;41,40873
30001;2;30.01.2015;07.02.2015;1045949;999999;1397;1;32,2778808;14,8413672
30001;3;30.01.2015;07.02.2015;1045949;999999;1216;7;659,0848;303,0939648
30002;0;30.01.2015;08.02.2015;1364833;999999;1665;2;3,493;1,778
30002;1;30.01.2015;08.02.2015;1364833;999999;960;1;236,8;108,896
30003;0;30.01.2015;30.01.2015;1837268;440;1615;4;173,994;57,648
30003;1;30.01.2015;30.01.2015;1837268;440;1342;1;75,6;25,056
30004;0;30.01.2015;30.01.2015;200729;90;1270;2;14,0885952;7,17606144
30004;1;30.01.2015;30.01.2015;200729;90;1265;2;141,8792486;72,32821248
30004;2;30.01.2015;30.01.2015;200729;90;1659;8;197,6381582;65,48156064
30004;3;30.01.2015;30.01.2015;200729;90;2497;6;22,78247472;11,60788752
30005;0;30.01.2015;30.01.2015;1427918;430;311;1;223,2;113,792
31000;0;31.01.2015;06.02.2015;660324;999999;2517;10;5,3338968;2,72267568
31001;0;31.01.2015;31.01.2015;1142572;420;1422;10;359,97192;165,5392464
31002;0;31.01.2015;31.01.2015;1287924;560;1686;3;4,893;2,492
31003;0;31.01.2015;31.01.2015;1899020;605;191;3;52,8;26,92
31004;0;31.01.2015;31.01.2015;205113;90;2141;2;708,8546178;325,972971
31004;1;31.01.2015;31.01.2015;205113;90;1286;5;158,0963366;80,59892736
31004;2;31.01.2015;31.01.2015;205113;90;1203;3;1986,59328;658,1907878
31005;0;31.01.2015;31.01.2015;214503;80;170;3;110,478912;50,81016384
31006;0;31.01.2015;31.01.2015;545955;240;2342;6;421,9284858;139,7958624
31006;1;31.01.2015;31.01.2015;545955;240;1999;3;66,3353658;33,8211516
31007;0;31.01.2015;31.01.2015;130500;10;1091;1;736,454688;338,6662997
31007;1;31.01.2015;31.01.2015;130500;10;2188;4;429,1057125;197,3307708
31008;0;31.01.2015;31.01.2015;1282395;450;132;1;160;81,576
31008;1;31.01.2015;31.01.2015;1282395;450;1415;4;540;248,328
31009;0;31.01.2015;31.01.2015;492517;230;2149;1;108,13746;55,130202
31009;1;31.01.2015;31.01.2015;492517;230;1821;1;19,814144;10,09902152
31009;2;31.01.2015;31.01.2015;492517;230;2079;3;441,7979148;146,3769888
31010;0;31.01.2015;31.01.2015;1193303;390;1134;1;339,10976;155,947968
33000;0;02.02.2015;02.02.2015;1200171;550;64;3;135,75;62,43
33000;1;02.02.2015;02.02.2015;1200171;550;1854;1;1364,175;627,3375
33000;2;02.02.2015;02.02.2015;1200171;550;2077;2;74,9925;38,235
33000;3;02.02.2015;02.02.2015;1200171;550;1190;3;264;134,592
33000;4;02.02.2015;02.02.2015;1200171;550;2226;3;89,9925;45,8775
33001;0;02.02.2015;02.02.2015;308256;72;1586;7;9,6256512;4,4250624
33001;1;02.02.2015;02.02.2015;308256;72;1600;3;44,0073216;20,2397184
33001;2;02.02.2015;02.02.2015;308256;72;2295;1;322,1856;148,157856
33001;3;02.02.2015;02.02.2015;308256;72;181;2;130,77504;60,1362432
33001;4;02.02.2015;02.02.2015;308256;72;1798;1;38,14272;19,4439168
33001;5;02.02.2015;02.02.2015;308256;72;1764;1;41,513472;21,1647744
33001;6;02.02.2015;02.02.2015;308256;72;1846;3;949,4496;484,057728
33002;0;02.02.2015;02.02.2015;1050929;410;337;9;175,141176;80,5436472
33003;0;02.02.2015;02.02.2015;1181710;420;1666;2;7,86737889;2,6084856
33004;0;02.02.2015;02.02.2015;231318;80;2252;2;75,98448;38,738304
33004;1;02.02.2015;02.02.2015;231318;80;1965;1;468,5472;215,465184
33004;2;02.02.2015;02.02.2015;231318;80;1644;5;44,0073216;20,2397184
33004;3;02.02.2015;02.02.2015;231318;80;1648;1;83,6275968;42,6387456
34000;0;03.02.2015;03.02.2015;1071378;390;1595;2;9,1022085;3,014187
34000;1;03.02.2015;03.02.2015;1071378;390;168;6;68,3958;31,451464
34002;0;03.02.2015;03.02.2015;1864118;560;1582;1;10,794;4,962
34003;0;03.02.2015;03.02.2015;1232450;520;1279;7;23,984;12,224
34004;0;03.02.2015;03.02.2015;2023031;650;1801;2;22,4;11,417
34004;1;03.02.2015;03.02.2015;2023031;650;2179;2;122,25;62,325
34004;2;03.02.2015;03.02.2015;2023031;650;1022;3;295,2;135,744
34005;0;03.02.2015;03.02.2015;1065599;410;1247;8;53,009396;27,029596
35000;0;04.02.2015;04.02.2015;6048;40;2104;1;248,3993063;126,6402366
35000;1;04.02.2015;04.02.2015;6048;40;1642;2;44,66750088;20,54334612
35000;2;04.02.2015;04.02.2015;6048;40;1693;3;6,19438736;2,84509652
35000;3;04.02.2015;04.02.2015;6048;40;58;5;150,48657;76,71921098
35001;0;04.02.2015;04.02.2015;1022679;390;2144;6;73,3806375;37,4093505
35002;0;04.02.2015;04.02.2015;182926;40;1337;5;109,8320443;50,51718396
35002;1;04.02.2015;04.02.2015;182926;40;2404;2;613,5125234;203,2726284
35002;2;04.02.2015;04.02.2015;182926;40;145;6;2983,99691;988,6530338
35003;0;04.02.2015;04.02.2015;1772259;570;984;1;316,8;145,68
35003;1;04.02.2015;04.02.2015;1772259;570;1185;2;1408;647,488
35004;0;04.02.2015;04.02.2015;214557;90;813;8;42,02685;21,418128
35005;0;04.02.2015;04.02.2015;2090366;540;452;1;549,875;280,35
35005;1;04.02.2015;04.02.2015;2090366;540;2320;3;201,375;92,6025
35005;2;04.02.2015;04.02.2015;2090366;540;1616;1;34,194;15,726
35005;3;04.02.2015;04.02.2015;2090366;540;1342;2;75,6;25,056
35005;4;04.02.2015;04.02.2015;2090366;540;1679;2;3,85;1,96
35005;5;04.02.2015;04.02.2015;2090366;540;86;1;74,9925;34,485
35006;0;04.02.2015;04.02.2015;1163125;410;74;4;18,68990063;8,593906875
35007;0;04.02.2015;04.02.2015;1952393;590;1621;1;7,794;3,972
35007;1;04.02.2015;04.02.2015;1952393;590;1673;2;3,85;1,96
36000;0;05.02.2015;05.02.2015;1920480;500;1645;1;34,728;15,972
36000;1;05.02.2015;05.02.2015;1920480;500;1581;3;131,4;43,536
36001;0;05.02.2015;05.02.2015;267900;72;1072;1;855,646512;283,4855083
36001;1;05.02.2015;05.02.2015;267900;72;1214;3;330,63624;168,5643667
36002;0;05.02.2015;05.02.2015;1070596;400;1124;2;689,313888;228,3863731
36002;1;05.02.2015;05.02.2015;1070596;400;1614;1;102,2915056;33,89126616
36003;0;05.02.2015;05.02.2015;446178;230;1881;5;656,657685;334,7836758
36003;1;05.02.2015;05.02.2015;446178;230;309;1;349,866864;160,8896779
36004;0;05.02.2015;05.02.2015;1305571;670;1696;6;11,893;3,941
36004;1;05.02.2015;05.02.2015;1305571;670;1627;1;10,794;4,962
36004;2;05.02.2015;05.02.2015;1305571;670;33;4;191,25;63,3675
36005;0;05.02.2015;05.02.2015;1096338;390;1699;3;3,15804384;1,45049688
36005;1;05.02.2015;05.02.2015;1096338;390;1729;3;35,65651824;16,39612296
36006;0;05.02.2015;05.02.2015;606300;160;1691;3;3,30673266;1,6871085
36006;1;05.02.2015;05.02.2015;606300;160;1132;2;879,224544;291,3079853
36007;0;05.02.2015;05.02.2015;1193379;420;1581;1;86,164236;28,54829664
36007;1;05.02.2015;05.02.2015;1193379;420;2127;1;63,8854695;32,57224515
36007;2;05.02.2015;05.02.2015;1193379;420;2036;5;46,71655695;23,81811615
36007;3;05.02.2015;05.02.2015;1193379;420;1604;1;102,2915056;33,89126616
36007;4;05.02.2015;05.02.2015;1193379;420;1612;3;70,81598556;32,56535988
36008;0;05.02.2015;05.02.2015;388328;90;1989;5;625,5224366;207,2488068
37000;0;06.02.2015;06.02.2015;1043859;420;2144;3;72,9537525;37,1917251
37000;1;06.02.2015;06.02.2015;1043859;420;125;4;74,8926576;38,18272104
37000;2;06.02.2015;06.02.2015;1043859;420;1614;6;101,837563;33,74086572
37001;0;06.02.2015;06.02.2015;2039622;460;165;8;610,808;311,408
37001;1;06.02.2015;06.02.2015;2039622;460;437;3;1249,75;637,15
37001;2;06.02.2015;06.02.2015;2039622;460;426;1;1249,75;637,15
37002;0;06.02.2015;21.02.2015;1883341;999999;443;10;872,5;401,225
37003;0;06.02.2015;06.02.2015;1494223;510;690;2;570;188,85
37004;0;06.02.2015;06.02.2015;460129;240;1842;6;1737,57051;575,6914421
37005;0;06.02.2015;06.02.2015;111481;20;180;2;70,2696;35,827312
38000;0;07.02.2015;07.02.2015;230241;110;1638;2;10,37182968;4,77148968
38001;0;07.02.2015;07.02.2015;1680336;520;1571;3;34,194;15,726
38002;0;07.02.2015;07.02.2015;2000313;480;1678;1;11,823;3,92
38003;0;07.02.2015;07.02.2015;962981;410;1662;2;3,19429719;1,62685236
38004;0;07.02.2015;07.02.2015;1639605;500;1286;8;124,784;63,616
38005;0;07.02.2015;07.02.2015;639469;180;1579;2;114,789726;38,03261424
38005;1;07.02.2015;07.02.2015;639469;180;1044;8;876,385488;290,3673386
38006;0;07.02.2015;07.02.2015;1316577;630;1623;4;131,4;43,536
38007;0;07.02.2015;07.02.2015;1519153;650;1575;7;36,594;16,83
38007;1;07.02.2015;07.02.2015;1519153;650;322;2;295,2;135,752
38008;0;07.02.2015;07.02.2015;1029513;400;2398;2;225,2214538;103,5698474
38008;1;07.02.2015;07.02.2015;1029513;400;99;2;58,7547;27,01736955
38008;2;07.02.2015;07.02.2015;1029513;400;459;4;440,4970425;224,57352
38008;3;07.02.2015;07.02.2015;1029513;400;1551;4;351,353106;161,575425
38009;0;07.02.2015;07.02.2015;1308550;540;972;1;206,4;94,912
38009;1;07.02.2015;07.02.2015;1308550;540;1599;5;34,728;15,972
38009;2;07.02.2015;07.02.2015;1308550;540;48;1;112,4625;57,3375
38009;3;07.02.2015;07.02.2015;1308550;540;1076;2;1019,2;337,68
38010;0;07.02.2015;07.02.2015;257485;110;2498;1;53,13602592;27,08324424
38010;1;07.02.2015;07.02.2015;257485;110;1162;2;1712,45952;787,4924314
40000;0;09.02.2015;09.02.2015;896933;340;1614;5;138,3541985;45,83957328
40001;0;09.02.2015;09.02.2015;1893439;480;1594;1;5,994;3,054
40001;1;09.02.2015;09.02.2015;1893439;480;116;4;135,992;69,336
40002;0;09.02.2015;09.02.2015;1727170;460;1572;4;34,794;16,002
40003;0;09.02.2015;09.02.2015;1803811;440;1648;6;65,994;33,648
40003;1;09.02.2015;09.02.2015;1803811;440;1580;2;131,4;43,536
40004;0;09.02.2015;09.02.2015;420870;240;417;1;1328,1627;610,777458
40004;1;09.02.2015;09.02.2015;420870;240;2160;2;296,00955;136,1244816
40004;2;09.02.2015;09.02.2015;420870;240;984;2;280,976256;129,2065056
41000;0;10.02.2015;10.02.2015;457105;230;2070;3;92,93831108;47,38200773
41000;1;10.02.2015;10.02.2015;457105;230;1043;1;327,166224;108,3897451
41001;0;10.02.2015;10.02.2015;1885530;650;1691;3;3,773;1,925
41002;0;10.02.2015;22.02.2015;1762775;999999;1701;9;3,486;1,778
41003;0;10.02.2015;10.02.2015;1461156;450;187;6;103,92;34,432
41004;0;10.02.2015;10.02.2015;1011965;390;1958;1;442,8541425;203,6537927
41005;0;10.02.2015;10.02.2015;978654;410;1970;1;442,8541425;203,6537927
42000;0;11.02.2015;23.02.2015;1700696;999999;1097;3;908,8;301,104
42000;1;11.02.2015;23.02.2015;1700696;999999;1074;2;499,2;229,568
42000;2;11.02.2015;23.02.2015;1700696;999999;1699;1;4,816;2,212
42001;0;11.02.2015;11.02.2015;689643;120;19;4;72,88530525;33,5159712
42002;0;11.02.2015;11.02.2015;381037;90;1682;1;7,93603937;3,64581119
42002;1;11.02.2015;11.02.2015;381037;90;1262;1;74,63635056;38,05465184
42002;2;11.02.2015;11.02.2015;381037;90;1813;1;28,248416;14,39786453
42003;0;11.02.2015;11.02.2015;521171;250;2300;1;52,99845525;27,0196002
42004;0;11.02.2015;11.02.2015;1940337;610;1041;1;369,6;122,448
42004;1;11.02.2015;11.02.2015;1940337;610;1684;1;11,823;3,92
42004;2;11.02.2015;11.02.2015;1940337;610;2354;3;82,4925;42,06
42005;0;11.02.2015;11.02.2015;973673;410;129;1;104,592;53,3262312
42005;1;11.02.2015;11.02.2015;973673;410;2114;2;126,2458125;64,363302
42006;0;11.02.2015;11.02.2015;261688;90;1802;2;28,248416;14,39786453
42007;0;11.02.2015;25.02.2015;778738;999999;1547;2;405,69174;186,570472
42008;0;11.02.2015;11.02.2015;824615;310;1674;2;4,32472698;2,20257912
42009;0;11.02.2015;11.02.2015;981042;400;1466;3;341,2314;156,9193776
42009;1;11.02.2015;11.02.2015;981042;400;1815;2;14,64288;7,4632929
42009;2;11.02.2015;11.02.2015;981042;400;1790;2;19,67637;10,0303728
42009;3;11.02.2015;11.02.2015;981042;400;2124;1;218,172375;100,329876
42009;4;11.02.2015;11.02.2015;981042;400;114;2;122,5638473;40,60947825
43000;0;12.02.2015;12.02.2015;1602249;480;2103;9;381;194,2425
43000;1;12.02.2015;12.02.2015;1602249;480;2022;2;104,9925;53,5275
43001;0;12.02.2015;12.02.2015;1619575;630;64;2;135,75;62,43
43001;1;12.02.2015;12.02.2015;1619575;630;1065;3;940,8;311,712
43002;0;12.02.2015;12.02.2015;1587704;610;1633;2;8,334;3,834
43003;0;12.02.2015;26.02.2015;382479;999999;2029;1;94,19058;48,02316
43003;1;12.02.2015;26.02.2015;382479;999999;1245;3;337,6128;172,12224
43004;0;12.02.2015;12.02.2015;1256964;605;1754;1;62,3;28,651
43004;1;12.02.2015;12.02.2015;1256964;605;1592;2;10,794;4,962
43004;2;12.02.2015;12.02.2015;1256964;605;455;10;2297,5;761,2
43004;3;12.02.2015;12.02.2015;1256964;605;1262;1;59,184;30,176
43004;4;12.02.2015;12.02.2015;1256964;605;1264;1;111,984;57,088
43005;0;12.02.2015;12.02.2015;500840;200;2508;3;7,53179364;3,84534612
43005;1;12.02.2015;12.02.2015;500840;200;1575;4;32,30408538;14,8570191
43005;2;12.02.2015;12.02.2015;500840;200;733;2;348,69415;160,3551705
43006;0;12.02.2015;12.02.2015;1872421;460;1744;2;19,6;9,996
43006;1;12.02.2015;12.02.2015;1872421;460;2091;1;658,125;302,6475
43006;2;12.02.2015;12.02.2015;1872421;460;49;2;149,9625;68,9625
43007;0;12.02.2015;12.02.2015;798581;300;1606;1;84,74062338;38,96723334
43008;0;12.02.2015;12.02.2015;1529512;530;2501;2;42,696;21,762
43008;1;12.02.2015;12.02.2015;1529512;530;2145;1;97,425;49,6725
43008;2;12.02.2015;12.02.2015;1529512;530;1587;2;10,794;4,962
43009;0;12.02.2015;12.02.2015;571069;270;532;10;571,593575;262,8668368
43010;0;12.02.2015;12.02.2015;1065083;360;1096;2;658,422656;218,1441771
43010;1;12.02.2015;12.02.2015;1065083;360;228;4;140,5919896;71,6763904
43010;2;12.02.2015;12.02.2015;1065083;360;1047;1;352,131104;161,9282174
43011;0;12.02.2015;12.02.2015;1408070;460;1109;1;697,92;231,232
43012;0;12.02.2015;12.02.2015;712428;280;1217;7;785,312192;361,1306138
43012;1;12.02.2015;12.02.2015;712428;280;1671;1;3,08351561;1,56956506
44000;0;13.02.2015;13.02.2015;1193068;360;1657;4;70,22741826;32,29470198
44000;1;13.02.2015;13.02.2015;1193068;360;1153;1;1039,423536;344,3831794
44000;2;13.02.2015;13.02.2015;1193068;360;170;5;56,705288;26,07923016
44000;3;13.02.2015;13.02.2015;1193068;360;1778;1;19,573729;9,97804976
44001;0;13.02.2015;13.02.2015;267549;110;224;2;599,368984;275,6296834
44001;1;13.02.2015;13.02.2015;267549;110;2115;7;823,1630063;378,5424136
44002;0;13.02.2015;25.02.2015;87997;999999;178;2;68,146848;34,7445672
44002;1;13.02.2015;25.02.2015;87997;999999;1745;5;98,477358;32,62401282
44002;2;13.02.2015;25.02.2015;87997;999999;1622;5;169,592724;56,19017376
44002;3;13.02.2015;25.02.2015;87997;999999;1521;2;720,18828;331,1936813
44002;4;13.02.2015;25.02.2015;87997;999999;1159;3;3138,88512;1039,982852
44003;0;13.02.2015;13.02.2015;1925827;520;449;1;872,5;401,225
44003;1;13.02.2015;13.02.2015;1925827;520;1751;7;76,3;25,277
44004;0;13.02.2015;13.02.2015;1695994;540;161;1;1273,76;422,024
44004;1;13.02.2015;13.02.2015;1695994;540;170;1;87,2;40,104
44004;2;13.02.2015;13.02.2015;1695994;540;1879;2;1363,5;627,0225
44005;0;13.02.2015;13.02.2015;1378733;630;1052;1;1003,2;332,384
44005;1;13.02.2015;13.02.2015;1378733;630;2118;3;333,75;153,48
