Date;26.04.2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;DateKey;Year;YearQuarter;YearQuarterNumber;Quarter;YearMonth;YearMonthShort;YearMonthNumber;Month;MonthShort;MonthNumber;DayofWeek;DayofWeekShort;DayofWeekNumber;WorkingDay;WorkingDayNumber
21.07.2015;20150721;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Tuesday;Tue;3;1;139
22.07.2015;20150722;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Wednesday;Wed;4;1;140
23.07.2015;20150723;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Thursday;Thu;5;1;141
24.07.2015;20150724;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Friday;Fri;6;1;142
25.07.2015;20150725;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Saturday;Sat;7;0;142
26.07.2015;20150726;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Sunday;Sun;1;0;142
27.07.2015;20150727;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Monday;Mon;2;1;143
28.07.2015;20150728;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Tuesday;Tue;3;1;144
29.07.2015;20150729;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Wednesday;Wed;4;1;145
30.07.2015;20150730;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Thursday;Thu;5;1;146
31.07.2015;20150731;2015;Q3-2015;8063;Q3;01.07.2015;01.07.2015;24187;July;Jul;7;Friday;Fri;6;1;147
01.08.2015;20150801;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Saturday;Sat;7;0;147
02.08.2015;20150802;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Sunday;Sun;1;0;147
03.08.2015;20150803;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Monday;Mon;2;1;148
04.08.2015;20150804;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Tuesday;Tue;3;1;149
05.08.2015;20150805;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Wednesday;Wed;4;1;150
06.08.2015;20150806;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Thursday;Thu;5;1;151
07.08.2015;20150807;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Friday;Fri;6;1;152
08.08.2015;20150808;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Saturday;Sat;7;0;152
09.08.2015;20150809;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Sunday;Sun;1;0;152
10.08.2015;20150810;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Monday;Mon;2;1;153
11.08.2015;20150811;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Tuesday;Tue;3;1;154
12.08.2015;20150812;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Wednesday;Wed;4;1;155
13.08.2015;20150813;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Thursday;Thu;5;1;156
14.08.2015;20150814;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Friday;Fri;6;1;157
15.08.2015;20150815;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Saturday;Sat;7;0;157
16.08.2015;20150816;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Sunday;Sun;1;0;157
17.08.2015;20150817;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Monday;Mon;2;1;158
18.08.2015;20150818;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Tuesday;Tue;3;1;159
19.08.2015;20150819;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Wednesday;Wed;4;1;160
20.08.2015;20150820;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Thursday;Thu;5;1;161
21.08.2015;20150821;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Friday;Fri;6;1;162
22.08.2015;20150822;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Saturday;Sat;7;0;162
23.08.2015;20150823;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Sunday;Sun;1;0;162
24.08.2015;20150824;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Monday;Mon;2;1;163
25.08.2015;20150825;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Tuesday;Tue;3;1;164
26.08.2015;20150826;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Wednesday;Wed;4;1;165
27.08.2015;20150827;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Thursday;Thu;5;1;166
28.08.2015;20150828;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Friday;Fri;6;1;167
29.08.2015;20150829;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Saturday;Sat;7;0;167
30.08.2015;20150830;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Sunday;Sun;1;0;167
31.08.2015;20150831;2015;Q3-2015;8063;Q3;01.08.2015;01.08.2015;24188;August;Aug;8;Monday;Mon;2;1;168
01.09.2015;20150901;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Tuesday;Tue;3;1;169
02.09.2015;20150902;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Wednesday;Wed;4;1;170
03.09.2015;20150903;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Thursday;Thu;5;1;171
04.09.2015;20150904;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Friday;Fri;6;1;172
05.09.2015;20150905;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Saturday;Sat;7;0;172
06.09.2015;20150906;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Sunday;Sun;1;0;172
07.09.2015;20150907;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Monday;Mon;2;0;172
08.09.2015;20150908;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Tuesday;Tue;3;1;173
09.09.2015;20150909;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Wednesday;Wed;4;1;174
10.09.2015;20150910;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Thursday;Thu;5;1;175
11.09.2015;20150911;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Friday;Fri;6;1;176
12.09.2015;20150912;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Saturday;Sat;7;0;176
13.09.2015;20150913;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Sunday;Sun;1;0;176
14.09.2015;20150914;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Monday;Mon;2;1;177
15.09.2015;20150915;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Tuesday;Tue;3;1;178
16.09.2015;20150916;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Wednesday;Wed;4;1;179
17.09.2015;20150917;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Thursday;Thu;5;1;180
18.09.2015;20150918;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Friday;Fri;6;1;181
19.09.2015;20150919;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Saturday;Sat;7;0;181
20.09.2015;20150920;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Sunday;Sun;1;0;181
21.09.2015;20150921;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Monday;Mon;2;1;182
22.09.2015;20150922;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Tuesday;Tue;3;1;183
23.09.2015;20150923;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Wednesday;Wed;4;1;184
24.09.2015;20150924;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Thursday;Thu;5;1;185
25.09.2015;20150925;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Friday;Fri;6;1;186
26.09.2015;20150926;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Saturday;Sat;7;0;186
27.09.2015;20150927;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Sunday;Sun;1;0;186
28.09.2015;20150928;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Monday;Mon;2;1;187
29.09.2015;20150929;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Tuesday;Tue;3;1;188
30.09.2015;20150930;2015;Q3-2015;8063;Q3;01.09.2015;01.09.2015;24189;September;Sep;9;Wednesday;Wed;4;1;189
01.10.2015;20151001;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Thursday;Thu;5;1;190
02.10.2015;20151002;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Friday;Fri;6;1;191
03.10.2015;20151003;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Saturday;Sat;7;0;191
04.10.2015;20151004;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Sunday;Sun;1;0;191
05.10.2015;20151005;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Monday;Mon;2;1;192
06.10.2015;20151006;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Tuesday;Tue;3;1;193
07.10.2015;20151007;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Wednesday;Wed;4;1;194
08.10.2015;20151008;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Thursday;Thu;5;1;195
09.10.2015;20151009;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Friday;Fri;6;1;196
10.10.2015;20151010;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Saturday;Sat;7;0;196
11.10.2015;20151011;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Sunday;Sun;1;0;196
12.10.2015;20151012;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Monday;Mon;2;0;196
13.10.2015;20151013;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Tuesday;Tue;3;1;197
14.10.2015;20151014;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Wednesday;Wed;4;1;198
15.10.2015;20151015;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Thursday;Thu;5;1;199
16.10.2015;20151016;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Friday;Fri;6;1;200
17.10.2015;20151017;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Saturday;Sat;7;0;200
18.10.2015;20151018;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Sunday;Sun;1;0;200
19.10.2015;20151019;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Monday;Mon;2;1;201
20.10.2015;20151020;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Tuesday;Tue;3;1;202
21.10.2015;20151021;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Wednesday;Wed;4;1;203
22.10.2015;20151022;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Thursday;Thu;5;1;204
23.10.2015;20151023;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Friday;Fri;6;1;205
24.10.2015;20151024;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Saturday;Sat;7;0;205
25.10.2015;20151025;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Sunday;Sun;1;0;205
26.10.2015;20151026;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Monday;Mon;2;1;206
27.10.2015;20151027;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Tuesday;Tue;3;1;207
28.10.2015;20151028;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Wednesday;Wed;4;1;208
29.10.2015;20151029;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Thursday;Thu;5;1;209
30.10.2015;20151030;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Friday;Fri;6;1;210
31.10.2015;20151031;2015;Q4-2015;8064;Q4;01.10.2015;01.10.2015;24190;October;Oct;10;Saturday;Sat;7;0;210
01.11.2015;20151101;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Sunday;Sun;1;0;210
02.11.2015;20151102;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Monday;Mon;2;1;211
03.11.2015;20151103;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Tuesday;Tue;3;1;212
04.11.2015;20151104;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Wednesday;Wed;4;1;213
05.11.2015;20151105;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Thursday;Thu;5;1;214
06.11.2015;20151106;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Friday;Fri;6;1;215
07.11.2015;20151107;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Saturday;Sat;7;0;215
08.11.2015;20151108;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Sunday;Sun;1;0;215
09.11.2015;20151109;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Monday;Mon;2;1;216
10.11.2015;20151110;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Tuesday;Tue;3;1;217
11.11.2015;20151111;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Wednesday;Wed;4;0;217
12.11.2015;20151112;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Thursday;Thu;5;1;218
13.11.2015;20151113;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Friday;Fri;6;1;219
14.11.2015;20151114;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Saturday;Sat;7;0;219
15.11.2015;20151115;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Sunday;Sun;1;0;219
16.11.2015;20151116;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Monday;Mon;2;1;220
17.11.2015;20151117;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Tuesday;Tue;3;1;221
18.11.2015;20151118;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Wednesday;Wed;4;1;222
19.11.2015;20151119;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Thursday;Thu;5;1;223
20.11.2015;20151120;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Friday;Fri;6;1;224
21.11.2015;20151121;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Saturday;Sat;7;0;224
22.11.2015;20151122;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Sunday;Sun;1;0;224
23.11.2015;20151123;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Monday;Mon;2;1;225
24.11.2015;20151124;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Tuesday;Tue;3;1;226
25.11.2015;20151125;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Wednesday;Wed;4;1;227
26.11.2015;20151126;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Thursday;Thu;5;0;227
27.11.2015;20151127;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Friday;Fri;6;1;228
28.11.2015;20151128;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Saturday;Sat;7;0;228
29.11.2015;20151129;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Sunday;Sun;1;0;228
30.11.2015;20151130;2015;Q4-2015;8064;Q4;01.11.2015;01.11.2015;24191;November;Nov;11;Monday;Mon;2;1;229
01.12.2015;20151201;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Tuesday;Tue;3;1;230
02.12.2015;20151202;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Wednesday;Wed;4;1;231
03.12.2015;20151203;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Thursday;Thu;5;1;232
04.12.2015;20151204;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Friday;Fri;6;1;233
05.12.2015;20151205;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Saturday;Sat;7;0;233
06.12.2015;20151206;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Sunday;Sun;1;0;233
07.12.2015;20151207;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Monday;Mon;2;1;234
08.12.2015;20151208;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Tuesday;Tue;3;1;235
09.12.2015;20151209;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Wednesday;Wed;4;1;236
10.12.2015;20151210;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Thursday;Thu;5;1;237
11.12.2015;20151211;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Friday;Fri;6;1;238
12.12.2015;20151212;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Saturday;Sat;7;0;238
13.12.2015;20151213;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Sunday;Sun;1;0;238
14.12.2015;20151214;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Monday;Mon;2;1;239
15.12.2015;20151215;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Tuesday;Tue;3;1;240
16.12.2015;20151216;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Wednesday;Wed;4;1;241
17.12.2015;20151217;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Thursday;Thu;5;1;242
18.12.2015;20151218;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Friday;Fri;6;1;243
19.12.2015;20151219;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Saturday;Sat;7;0;243
20.12.2015;20151220;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Sunday;Sun;1;0;243
21.12.2015;20151221;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Monday;Mon;2;1;244
22.12.2015;20151222;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Tuesday;Tue;3;1;245
23.12.2015;20151223;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Wednesday;Wed;4;1;246
24.12.2015;20151224;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Thursday;Thu;5;1;247
25.12.2015;20151225;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Friday;Fri;6;0;247
26.12.2015;20151226;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Saturday;Sat;7;0;247
27.12.2015;20151227;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Sunday;Sun;1;0;247
28.12.2015;20151228;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Monday;Mon;2;1;248
29.12.2015;20151229;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Tuesday;Tue;3;1;249
30.12.2015;20151230;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Wednesday;Wed;4;1;250
31.12.2015;20151231;2015;Q4-2015;8064;Q4;01.12.2015;01.12.2015;24192;December;Dec;12;Thursday;Thu;5;1;251
01.01.2016;20160101;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Friday;Fri;6;0;251
02.01.2016;20160102;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Saturday;Sat;7;0;251
03.01.2016;20160103;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Sunday;Sun;1;0;251
04.01.2016;20160104;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Monday;Mon;2;1;252
05.01.2016;20160105;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Tuesday;Tue;3;1;253
06.01.2016;20160106;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Wednesday;Wed;4;1;254
07.01.2016;20160107;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Thursday;Thu;5;1;255
08.01.2016;20160108;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Friday;Fri;6;1;256
09.01.2016;20160109;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Saturday;Sat;7;0;256
10.01.2016;20160110;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Sunday;Sun;1;0;256
11.01.2016;20160111;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Monday;Mon;2;1;257
12.01.2016;20160112;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Tuesday;Tue;3;1;258
13.01.2016;20160113;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Wednesday;Wed;4;1;259
14.01.2016;20160114;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Thursday;Thu;5;1;260
15.01.2016;20160115;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Friday;Fri;6;1;261
16.01.2016;20160116;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Saturday;Sat;7;0;261
17.01.2016;20160117;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Sunday;Sun;1;0;261
18.01.2016;20160118;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Monday;Mon;2;0;261
19.01.2016;20160119;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Tuesday;Tue;3;1;262
20.01.2016;20160120;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Wednesday;Wed;4;1;263
21.01.2016;20160121;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Thursday;Thu;5;1;264
22.01.2016;20160122;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Friday;Fri;6;1;265
23.01.2016;20160123;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Saturday;Sat;7;0;265
24.01.2016;20160124;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Sunday;Sun;1;0;265
25.01.2016;20160125;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Monday;Mon;2;1;266
26.01.2016;20160126;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Tuesday;Tue;3;1;267
27.01.2016;20160127;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Wednesday;Wed;4;1;268
28.01.2016;20160128;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Thursday;Thu;5;1;269
29.01.2016;20160129;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Friday;Fri;6;1;270
30.01.2016;20160130;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Saturday;Sat;7;0;270
31.01.2016;20160131;2016;Q1-2016;8065;Q1;01.01.2016;01.01.2016;24193;January;Jan;1;Sunday;Sun;1;0;270
01.02.2016;20160201;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Monday;Mon;2;1;271
02.02.2016;20160202;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Tuesday;Tue;3;1;272
03.02.2016;20160203;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Wednesday;Wed;4;1;273
04.02.2016;20160204;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Thursday;Thu;5;1;274
05.02.2016;20160205;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Friday;Fri;6;1;275
06.02.2016;20160206;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Saturday;Sat;7;0;275
07.02.2016;20160207;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Sunday;Sun;1;0;275
08.02.2016;20160208;2016;Q1-2016;8065;Q1;01.02.2016;01.02.2016;24194;February;Feb;2;Monday;Mon;2;1;276
